checking for RDTSCP instruction...Success.  Using RDTSCP for time
RDTSCP Timing Probe: 2421422210 ticks per second
=== WatchVrf - member-level position telemetry (UNIT_MOVEMENT_RESEARCH plan R3) ===
    federation=CWIX-2024 appNumber=3454 duration=300s sample=15s

[..] bridge.Start() - joining the federation...
Using MAK Technologies' RTI version 4.6.1 HLA 1516-2010 for Microsoft Visual C++ version 14.0 Release Mode.
Connected to RTI Assistant.
Loading Config File: C:\MAK\makRti4.6.1\rid.mtl
INFO[Util] 20:12:48.609 T:66444 MAK::DtInitializer::loadConfigScript: Loading config file: vrfLegion.lua
[OK] joined; discovering + sampling (CSV lines: POS,t,uuid,lat,lon,alt)...
POS,3.1,VRF_UUID:0ccfaba3-496d-3245-ac3f-7d8dea842dd3,34.681087,-116.724799,1137.0
POS,3.1,VRF_UUID:0cea073e-12b5-3449-92e9-f10e7d14e243,34.681087,-116.724896,1137.1
POS,3.1,VRF_UUID:0ceb3d9b-de8d-c24e-b2b1-b13c594b5a0f,34.377277,-116.438938,934.8
POS,3.1,VRF_UUID:0d80f6b0-9998-a14f-8049-4cd0f0be8830,34.274870,-116.446242,1083.9
POS,3.1,VRF_UUID:0df6e58b-dc45-5442-b4f1-393b266e1aee,34.681087,-116.724749,1137.0
POS,3.1,VRF_UUID:0e13eb14-fb47-794a-9db9-37f0b7d777f5,34.316829,-116.481032,1041.3
POS,3.1,VRF_UUID:0e654c98-37ac-c543-9524-d50073a539ed,34.677172,-116.725071,1137.4
POS,3.1,VRF_UUID:0e6aef5a-65ac-c04e-9bfa-f646b62130b6,34.406532,-116.474608,958.7
POS,3.1,VRF_UUID:0e747c18-27c2-0d42-ba12-fff8a509e45e,34.677172,-116.725071,1137.4
POS,3.1,VRF_UUID:0e8e12c9-e95d-d646-8784-c5d475e5932d,34.344137,-116.597112,1066.9
POS,3.1,VRF_UUID:0e964edc-4e4f-aa4f-97f5-9426938edbff,34.319349,-116.481032,1034.5
POS,3.1,VRF_UUID:0ec2fe92-182d-5149-aa75-9d5b013607fa,34.683338,-116.725071,1137.0
POS,3.1,VRF_UUID:0ed96d96-ce38-ad4c-8aea-080b076b3c3a,34.679017,-116.724799,1137.1
POS,3.1,VRF_UUID:0eec2376-fe24-9a47-b2f5-a207deb62832,34.390898,-116.693504,1128.5
POS,3.1,VRF_UUID:0f1254a0-593f-df4d-993b-c2a38048d191,34.681087,-116.724642,1136.9
POS,3.1,VRF_UUID:0f3ab84a-0590-f240-b6dc-b5642dc17c10,34.679242,-116.724526,1136.9
POS,3.1,VRF_UUID:0f86a747-d0a9-b349-9b4e-246f7cf39117,34.681087,-116.724799,1137.0
POS,3.1,VRF_UUID:0f9484ba-a982-894e-a593-1af97aaac28b,34.409344,-116.474337,957.4
POS,3.1,VRF_UUID:0fcad097-754d-fd42-8854-bd20bdc1f8ae,34.682438,-116.723981,1136.4
POS,3.1,VRF_UUID:0ff607ab-ea59-484d-b5fc-396dc2492370,34.681087,-116.725000,1137.1
POS,3.1,VRF_UUID:1027620e-7c16-2849-ba48-b1abf23837b7,34.406579,-116.336094,810.5
POS,3.1,VRF_UUID:1034b09d-dc48-b640-8dbf-88716977064c,34.681087,-116.725000,1137.1
POS,3.1,VRF_UUID:1041cba3-1ae8-0a4e-b9ee-f9e415be9a2c,34.400403,-116.859166,1434.6
POS,3.1,VRF_UUID:10724e5e-cf73-5441-88ae-f5381184b87b,34.676947,-116.724799,1137.3
POS,3.1,VRF_UUID:10761e95-f450-d04d-8afe-d848add8ad80,34.682888,-116.724799,1136.9
POS,3.1,VRF_UUID:1082ef52-3a26-8d4c-831e-35e8448e6657,34.682888,-116.724526,1136.7
POS,3.1,VRF_UUID:10a5be9a-a7da-ae47-a584-3ed007656ef1,34.677172,-116.725071,1137.4
POS,3.1,VRF_UUID:10a7b66c-d163-d24b-be89-4b05a360ae80,34.357855,-116.454840,961.0
POS,3.1,VRF_UUID:10c9bd27-7a6f-4945-b1ae-7e927d9f6386,34.682888,-116.724526,1136.7
POS,3.1,VRF_UUID:10dd90ce-ff60-f14f-b74d-0f3f4624fcdc,34.681087,-116.724749,1137.0
POS,3.1,VRF_UUID:10e20f1c-8684-7b4f-9271-f8adbaf48cad,34.399300,-116.859215,1443.6
POS,3.1,VRF_UUID:10f1e5f3-5307-d642-89cb-eed4d5e21994,34.493425,-116.823938,941.8
POS,3.1,VRF_UUID:11067db2-e4cc-e94d-9171-36dadebafa3e,34.679242,-116.724526,1136.9
POS,3.1,VRF_UUID:114a1869-9deb-dc4f-88bb-64468f0c1be2,34.261584,-116.644430,1686.7
POS,3.1,VRF_UUID:1199235a-3a77-9c44-b0f5-4253fdc39b15,34.400403,-116.859112,1434.4
POS,3.1,VRF_UUID:11c51697-5819-f243-89ef-bbb979098c76,34.519300,-116.693541,980.0
POS,3.1,VRF_UUID:11db37b6-7e43-024d-be0c-fae8558cbad9,34.678792,-116.725071,1137.3
POS,3.1,VRF_UUID:11fb0e03-3c3d-164b-b09b-973f21066bc1,34.682888,-116.725616,1137.4
POS,3.1,VRF_UUID:123b6b3c-843d-b648-9b34-d3009157dd94,34.681087,-116.724749,1137.0
POS,3.1,VRF_UUID:129fea4c-394d-374c-98da-5300b14e4e9f,34.681087,-116.724799,1137.0
POS,3.1,VRF_UUID:12cd0951-f554-c653-815a-38df3786d8de,90.000000,-90.000000,0.0
POS,3.1,VRF_UUID:12e70547-0c3f-804a-a51e-ccd3f2e84dfc,34.433781,-116.971753,1285.4
POS,3.1,VRF_UUID:13062d9c-7e58-4643-8abb-5f95e314dfef,34.678792,-116.725071,1137.3
POS,3.1,VRF_UUID:1322a1d4-37cd-3a4a-bcbb-f1824989a978,34.681087,-116.724896,1137.1
POS,3.1,VRF_UUID:13460d80-c64b-7f40-8c46-dca0cbef7fc9,34.569212,-117.007795,1116.3
POS,3.1,VRF_UUID:13784d0a-c834-b040-b42f-4d8d87cc7583,34.681087,-116.724749,1137.0
POS,3.1,VRF_UUID:13c63d41-038b-d442-8a4a-7fd87139d3c4,34.338470,-116.515235,1018.8
POS,3.1,VRF_UUID:13d3327b-e9aa-764d-8239-5446cb0c02c5,34.323445,-116.480761,1023.3
POS,3.1,VRF_UUID:14122405-c936-f249-8b5f-c071a7563e64,34.681087,-116.724799,1137.0
POS,3.1,VRF_UUID:14491f46-94d9-2f44-adc7-cff59ade897f,34.336833,-116.391098,876.2
POS,3.1,VRF_UUID:145d0839-01f0-0045-bc18-387d85b80b43,34.336833,-116.391087,876.2
POS,3.1,VRF_UUID:14783c7d-e8de-0048-8b33-31771520fdd4,34.505154,-116.947411,1025.6
POS,3.1,VRF_UUID:14b0b6a2-6075-3240-ae04-3b54a4716168,34.679985,-116.724799,1137.1
POS,3.1,VRF_UUID:14e9d218-e685-574a-be30-e5b98e8e3eb3,34.676722,-116.724526,1137.1
POS,3.1,VRF_UUID:1503a08e-3857-9b44-8445-e4300ad12c0a,34.329724,-116.377403,861.5
POS,3.1,VRF_UUID:15149203-b241-a646-bec5-ec35d2529797,34.679692,-116.725071,1137.3
